id,question,options,explanation,image_paths,img_type,answer,topic_difficulty,question_type,subfield
test_Economics_183,The graph below shows the supply and demand curves and the world price for bagels. <image 1> What is domestic quantity demanded at the world price?,"['2', '4', '6', '8']",?,MMMU_Economics_images/test\test_Economics_183_image_1.png,['Plots and Charts'],?,Easy,multiple-choice,Macroeconomics
test_Economics_184,<image 1> Determine the price elasticity of demand in the special case.,"['e = 1 (constant turnover of 9)', 'e = 0', 'e = $\\infty$']",?,MMMU_Economics_images/test\test_Economics_184_image_1.png,['Plots and Charts'],?,Medium,multiple-choice,Microeconomics
test_Economics_185,"Suppose that business travelers and vacationers have the following demand for airline tickets from New York to Boston:  <image 1> As the price of tickets rises from $200 to $250, what is the price elasticity of demand for vacationers? ","['1.31', '1.32', '1.33', '1.34']",?,MMMU_Economics_images/test\test_Economics_185_image_1.png,['Tables'],?,Easy,multiple-choice,Principals of Economics
test_Economics_186,"Table 3.8 shows information on the demand and supply for bicycles, where the quantities of bicycles are measured in thousands. <image 1> What is the quantity demanded and the quantity supplied at a price of $210?","['28,000 units, 56,000 units', '29,000 units, 56,000 units', '28,000 units, 58,000 units', '29,000 units, 58,000 units']",?,MMMU_Economics_images/test\test_Economics_186_image_1.png,['Tables'],?,Easy,multiple-choice,Macroeconomics
test_Economics_187,"Ernie owns a water pump. Because pumping large amounts of water is harder than pumping small amounts, the cost of producing a bottle of water rises as he pumps more. Here is the cost he incurs to produce each bottle of water:<image 1>If the price of a bottle of water is $4, how many bottles does Ernie produce and sell?","['1', '2', '3', '4']",?,MMMU_Economics_images/test\test_Economics_187_image_1.png,['Tables'],?,Easy,multiple-choice,Principals of Economics
test_Economics_188,<image 1> What is the unemployment rate at point B?,"['0', '6', '4', '8']",?,MMMU_Economics_images/test\test_Economics_188_image_1.png,['Plots and Charts'],?,Medium,multiple-choice,Macroeconomics
test_Economics_189,"The imaginary country of Harris Island has the aggregate supply and aggregate demand curves as Table 11.3 shows. <image 1> Imagine that consumers begin to lose confidence about the state of the economy, and so AD becomes lower by 275 at every price level. Identify the new aggregate equilibrium.","['the new equilibrium point is at the price level of $140 wherein the aggregate demand is 325 units and the aggregate supply is also 325 units', 'the new equilibrium point is at the price level of $120 wherein the aggregate demand is 325 units and the aggregate supply is also 325 units', 'the new equilibrium point is at the price level of $140 wherein the aggregate demand is 325 units and the aggregate supply is  350 units', 'the new equilibrium point is at the price level of $120 wherein the aggregate demand is 325 units and the aggregate supply is  350 units']",?,MMMU_Economics_images/test\test_Economics_189_image_1.png,['Tables'],?,Medium,multiple-choice,Macroeconomics
test_Economics_190,<image 1> Determine the price elasticity of demand in the special case.,"['e = 1 (constant turnover of 9)', 'e = 0', 'e = $\\infty$']",?,MMMU_Economics_images/test\test_Economics_190_image_1.png,['Plots and Charts'],?,Medium,multiple-choice,Microeconomics
test_Economics_191,The imaginary country of Harris Island has the aggregate supply and aggregate demand curves as Table 11.3 shows. <image 1> Would you expect unemployment in this economy to be relatively high or low?,"['the unemployment rate for this economy is high', 'the unemployment rate for this economy is low', 'not certain']",?,MMMU_Economics_images/test\test_Economics_191_image_1.png,['Tables'],?,Medium,multiple-choice,Macroeconomics
test_Economics_192,"Suppose you are a typical person in the U.S. economy. You pay 4 percent of your income in a state income tax and 15.3 percent of your labor earnings in federal payroll taxes (employer and employee shares combined). You also pay federal income taxes as in <image 1>. How much federal payroll tax do you pay if you earn $20,000 a year? ","['3050', '3060', '3070', '3080']",?,MMMU_Economics_images/test\test_Economics_192_image_1.png,['Tables'],?,Easy,multiple-choice,Principals of Economics
test_Economics_193,"The following table describes the production possibilities of two cities in the country of Baseballia: <image 1> Without trade, which city has a comparative advantage in the production of red socks?","['Chicago', 'Boston', 'None of above']",?,MMMU_Economics_images/test\test_Economics_193_image_1.png,['Tables'],?,Medium,multiple-choice,Principals of Economics
test_Economics_194,<image 1> What is Curve 1?,"['short-run Phillips curve.', 'long-run aggregate supply curve.', 'short-run aggregate supply curve.', 'long-run Phillips curve.']",?,MMMU_Economics_images/test\test_Economics_194_image_1.png,['Plots and Charts'],?,Easy,multiple-choice,Macroeconomics
test_Economics_195,"<image 1> If the economy starts at B and the money supply growth rate increases, then in the short run the economy moves to","['point C', 'point D', 'point A']",?,MMMU_Economics_images/test\test_Economics_195_image_1.png,['Plots and Charts'],?,Medium,multiple-choice,Macroeconomics
test_Economics_196,"Suppose that your demand schedule for DVDs is as follows: <image 1> what is your price elasticity of demand as the price of DVDs increases from $8 to $10 if your income is $10,000?","['1', '2', '1/2', '1/3']",?,MMMU_Economics_images/test\test_Economics_196_image_1.png,['Tables'],?,Medium,multiple-choice,Principals of Economics
test_Economics_197,<image 1> What is the inflation rate at point B?,"['3', '0', '5']",?,MMMU_Economics_images/test\test_Economics_197_image_1.png,['Plots and Charts'],?,Easy,multiple-choice,Macroeconomics
test_Economics_198,Below are the estimation results of the linear regression model testscri = $\beta $0 + $\beta $1stri + ui. We want to test the null hypothesis H0 : $\beta $1 = 0 at the significance level 5%. Calculate the 95% confidence interval for $\beta $1. <image 1>,"['[-3.30.-1.26]', '[-3.38.-1.25]', '[-3.38.-1.26]', '[-3.30.-1.25]']",?,MMMU_Economics_images/test\test_Economics_198_image_1.png,['Tables'],?,Medium,multiple-choice,Econometrics
test_Economics_199,"There are three industrial firms in Happy Valley. <image 1> The government wants to reduce pollution to 120 units, so it gives each firm 40 tradable pollution permits. Who sells permits and how many do they sell?","['Firm A sells permits and it would sell 50 units.', 'Firm C sells permits and it would sell 50 units.', 'Firm C sells permits and it would sell 40 units.', 'Firm A sells permits and it would sell 40 units.']",?,MMMU_Economics_images/test\test_Economics_199_image_1.png,['Tables'],?,Hard,multiple-choice,Principals of Economics
test_Economics_200,"<image 1> Suppose the economy starts at B and the money supply growth rate increases. As a result, in the short run, the unemployment rate will","['decrease.', 'remain the same.', 'increase.']",?,MMMU_Economics_images/test\test_Economics_200_image_1.png,['Plots and Charts'],?,Easy,multiple-choice,Macroeconomics
test_Economics_201,"The graph below shows the AD-AS diagram for Brazil. Suppose that the economy is initially in long-run equilibrium with the price level of 800 (AD1 and SRAS1). Now suppose that the federal government decreases spending. <image 1> As a result of this event, what is the new long-run GDP?","['400', '100', '200', '300']",?,MMMU_Economics_images/test\test_Economics_201_image_1.png,['Plots and Charts'],?,Medium,multiple-choice,Macroeconomics
test_Economics_202,"<image 1> <image 2>The country of Pepperland exports steel to the Land of Submarines. Information for the quantity demanded (Qd) and quantity supplied (Qs) in each country, in a world without trade, are given in Table 21.6 and Table 21.7. What would be the equilibrium price and quantity in each country in a world without trade?","['For pepperland, the equilibrium price is $70 and the equilibrium quantity is 200 units. For land of submarines, the equilibrium price is $90 and the equilibrium quantity is 400 units.', 'For pepperland, the equilibrium price is $90 and the equilibrium quantity is 400 units. For land of submarines, the equilibrium price is $70 and the equilibrium quantity is 200 units.', 'For pepperland, the equilibrium price is $70 and the equilibrium quantity is 400 units. For land of submarines, the equilibrium price is $90 and the equilibrium quantity is 200 units.', 'For pepperland, the equilibrium price is $90 and the equilibrium quantity is 200 units. For land of submarines, the equilibrium price is $70 and the equilibrium quantity is 400 units.']",?,MMMU_Economics_images/test\test_Economics_202_image_1.png;MMMU_Economics_images/test\test_Economics_202_image_2.png,['Tables'],?,Medium,multiple-choice,Macroeconomics
test_Economics_203,Consider the following labor statistics for adult population (age 16 and older) in Japan displayed in the table below (all numbers in millions). <image 1> Using the data above calculate adult population for Japan.,"['222', '220', '224', '426']",?,MMMU_Economics_images/test\test_Economics_203_image_1.png,['Tables'],?,Easy,multiple-choice,Macroeconomics
test_Economics_204,"Consider a problem of determination of Y and the multiplier, where is the equilibrium in graph 2? <image 1>","['Equilibrium in graph 2 is at point II.', 'Equilibrium in graph 2 is at point I.', 'Equilibrium in graph 2 is at point III.']",?,MMMU_Economics_images/test\test_Economics_204_image_1.png,['Plots and Charts'],?,Medium,multiple-choice,Macroeconomics
test_Economics_205,"According to the results in Model 2, the l_MARKUP forecast of a C3 branch, with SALES_FORCE = 10 and l_TURNOVER = l_CLIENTS = 100 is: <image 1> ","['113.424', '115.539', '115.779']",?,MMMU_Economics_images/test\test_Economics_205_image_1.png,['Tables'],?,Hard,multiple-choice,Econometrics
test_Economics_206,"<image 1> At point A, inflation is equal to the underlying rate of inflation and output is at the level of output consistent with the equilibrium unemployment rate. If the economy were at point B, you would expect...","['...the underlying rate of inflation to accelerate because the actual inflation rate exceeds the underlying rate of inflation.', '..prices will decline because there is an excess supply of goods (neoclassical assumption).', '...output to decline because there is an excess supply of goods (Keynesian assumption).', '...consumer spending to decline because goods are more expensive.']",?,MMMU_Economics_images/test\test_Economics_206_image_1.png,['Mathematical Notations'],?,Medium,multiple-choice,Macroeconomics
test_Economics_207,<image 1> A new sales tax (for example $ 1 per piece) is introduced. Describe the relationship between price elasticity of demand and tax incidence.,"['The lower the price elasticity of demand, the more the tax is borne by the buyer; The higher the price elasticity of demand, the more the tax is borne by the seller.', 'The higher the price elasticity of demand, the more the tax is borne by the buyer; The higher the price elasticity of demand, the more the tax is borne by the seller.', 'The higher the price elasticity of demand, the more the tax is borne by the buyer; The lower the price elasticity of demand, the more the tax is borne by the seller.']",?,MMMU_Economics_images/test\test_Economics_207_image_1.png,['Diagrams'],?,Medium,multiple-choice,Microeconomics
test_Economics_208,"The figure below depicts the daily market for receptionists. <image 1> The government puts a daily tax of $60 per worker (i.e., $60 for each receptionist for each day of work). In the equilibrium with the tax, the daily tax-inclusive wage (or cost of labor) is ________ per receptionist.","['$60', '$80', '$100', '$140']",?,MMMU_Economics_images/test\test_Economics_208_image_1.png,['Plots and Charts'],?,Hard,multiple-choice,Labor Economics
test_Economics_209,The income of a consumer rises. Are A and B normal or inferior goods? <image 1>,"['A is a normal good, B an inferior good.', 'A is a inferior good, B an normal good.', 'A is a normal good, B an normal good.']",?,MMMU_Economics_images/test\test_Economics_209_image_1.png,['Plots and Charts'],?,Medium,multiple-choice,Microeconomics
test_Economics_210,"Consider the following balance sheet for Bank of America. <image 1> Suppose that someone deposited $100 at Bank of America. Given this data, what is the minimum amount by which the money supply will increase? ","['0', '100', '200', '400']",?,MMMU_Economics_images/test\test_Economics_210_image_1.png,['Tables'],?,Medium,multiple-choice,Macroeconomics
test_Economics_211,<image 1> What does the above diagram represent? I. Stagflation II. Cost-push inflation III. Supply-side inflation IV. Demand-pull inflation,"['I and II only', 'II and III only', 'II and IV only', 'IV only', 'I and IV only']",?,MMMU_Economics_images/test\test_Economics_211_image_1.png,['Plots and Charts'],?,Medium,multiple-choice,Macroeconomics
test_Economics_212,The graph below shows the AD-AS diagram for Brazil. Suppose that the economy is initially in long-run equilibrium with the price level of 800. Now suppose that the Aggregate Demand (AD) curve shifts right from AD1 (blue) to AD2 (green). <image 1> What is the price level in the new long-run equilibrium as a result of this shift?,"['900', '1000', '800', '700']",?,MMMU_Economics_images/test\test_Economics_212_image_1.png,['Plots and Charts'],?,Medium,multiple-choice,Macroeconomics
test_Economics_213,The graph below shows the supply and demand curves and the world price for bagels. <image 1> What is the size of the gains from trade at the world price?,"['2', '4', '6', '8']",?,MMMU_Economics_images/test\test_Economics_213_image_1.png,['Plots and Charts'],?,Easy,multiple-choice,Macroeconomics
test_Economics_214,Consider the following labor statistics for adult population (age 16 and older) in Japan displayed in the table below (all numbers in millions). <image 1> Using the data above calculate labor force participation rate for Japan.,"['55.4', '62.1', '46.8', '51.3']",?,MMMU_Economics_images/test\test_Economics_214_image_1.png,['Tables'],?,Easy,multiple-choice,Macroeconomics
test_Economics_215,"Below are the estimation results of a linear regression model testscri = $\beta $0 + $\beta $1Di + ui, where Di = 1 if stri < 20 and Di = 0 otherwise. What is the interpretation of $\beta $1? <image 1>","['Difference in the population means of two groups,Di=1 and Di=0.', 'Difference in the population means of two groups,Di=0 and Di=1.', 'For every 1 unit increase in Di, testscri increases $\\beta $1 units.']",?,MMMU_Economics_images/test\test_Economics_215_image_1.png,['Tables'],?,Medium,multiple-choice,Econometrics
test_Economics_216,The market for pizza has the following demand and supply schedules:<image 1> What is the equilibrium quantity in this market?,"['80', '81', '82', '83']",?,MMMU_Economics_images/test\test_Economics_216_image_1.png,['Tables'],?,Easy,multiple-choice,Principals of Economics
test_Economics_217,Suppose that a typical market based in Japan consists of 200 Apples and 290 Textbooks. The table below shows data on prices for Apples and Textbooks in Japan for three years. <image 1> Assume that the base year is 2015. What is the inflation rate between 2014 and 2015?,"['30', '40', '20', '50']",?,MMMU_Economics_images/test\test_Economics_217_image_1.png,['Tables'],?,Medium,multiple-choice,Macroeconomics
test_Economics_218,Suppose that a typical market based in Japan consists of 200 Apples and 290 Textbooks. The table below shows data on prices for Apples and Textbooks in Japan for three years. <image 1> Assume that the base year is 2015.  What is CPI in 2016?,"['125', '143', '156', '137']",?,MMMU_Economics_images/test\test_Economics_218_image_1.png,['Tables'],?,Easy,multiple-choice,Macroeconomics
test_Economics_219,<image 1> Describe the situation if Price = 1,"['Excess demand = 50', 'Excess demand = 40', 'Excess demand = 30']",?,MMMU_Economics_images/test\test_Economics_219_image_1.png,['Tables'],?,Easy,multiple-choice,Microeconomics
test_Economics_220,"<image 1> This question refers to the above graph. In deciding whether or not to go to college, one would compare the discounted value of ","['area N to the discounted value of area L. ', 'area N to the discounted value of area M. ', 'areas N and L to the discounted value of area M. ', 'area N to the discounted value of areas L and M.']",?,MMMU_Economics_images/test\test_Economics_220_image_1.png,['Plots and Charts'],?,Medium,multiple-choice,Labor Economics
test_Economics_221,"Suppose that your demand schedule for DVDs is as follows: <image 1> what is your income elasticity of demand as your income increases from $10,000 to $12,000 if the price is $12","['1.11', '1.22', '1.33', '1.44']",?,MMMU_Economics_images/test\test_Economics_221_image_1.png,['Tables'],?,Hard,multiple-choice,Principals of Economics
test_Economics_222,<image 1> The figure above shows a labour market in which a union negotiates the real wage rate with employers.Union-voluntary unemployment is equal to (1)____;Individual-involuntary unemployment is equal to (2) ____.,"['(1): DF (2): DF', '(1): DE (2): EF', '(1): EF (2): DE', '(1): DF (2): zero']",?,MMMU_Economics_images/test\test_Economics_222_image_1.png,['Plots and Charts'],?,Medium,multiple-choice,Macroeconomics
test_Economics_223,"Consider a prisoners' dilemma game by two oligopolist, can the oligopolists improve profits by colluding? <image 1> ","['Yes.', 'No.', 'Not certain.']",?,MMMU_Economics_images/test\test_Economics_223_image_1.png,['Tables'],?,Easy,multiple-choice,Microeconomics
test_Economics_224,The imaginary country of Harris Island has the aggregate supply and aggregate demand curves as Table 11.3 shows. <image 1> Would you expect concern about inflation in this economy to be relatively high or low?,"['the inflation rate for this economy is relatively high', 'the inflation rate for this economy is relatively low', 'not certain']",?,MMMU_Economics_images/test\test_Economics_224_image_1.png,['Tables'],?,Medium,multiple-choice,Macroeconomics
test_Economics_225,"Are these taxes progressive, regressive or proportional? <image 1> ","[""Tax 1: Regressive; Tax 2: Regressive; Tax 3: Progressive; Tax 4: Mixed / from 10'000 to 20'000 progressive, from 20'000 to 30'000 regressive."", ""Tax 1: Proportional; Tax 2: Regressive; Tax 3: Progressive; Tax 4: Mixed / from 10'000 to 20'000 progressive, from 20'000 to 30'000 regressive."", 'Tax 1: Proportional; Tax 2: Regressive; Tax 3: Progressive; Tax 4: Progressive.']",?,MMMU_Economics_images/test\test_Economics_225_image_1.png,['Tables'],?,Easy,multiple-choice,Macroeconomics
test_Economics_226,Consider the following information for Slovenia. <image 1> What is the difference between the original and new GDP as a result of a decrease in Exports?,"['-51.7', '-53.3', '-54.2', '-56.7']",?,MMMU_Economics_images/test\test_Economics_226_image_1.png,['Tables'],?,Medium,multiple-choice,Macroeconomics
test_Economics_227,"<image 1> Table 20.15 shows how the average costs of production for semiconductors (the ""chips"" in computer memories) change as the quantity of semiconductors built at that factory increases. If the equilibrium quantity of semiconductors demanded is 90,000, can this economy take full advantage of economies of scale?","['Yes.', 'No.', 'Not certain.']",?,MMMU_Economics_images/test\test_Economics_227_image_1.png,['Tables'],?,Easy,multiple-choice,Macroeconomics
test_Economics_228,"<image 1> Based on the above aggregate expenditure graph, what is the value of the expenditure multiplier?","['2', '2.25', '3', '4', '5']",?,MMMU_Economics_images/test\test_Economics_228_image_1.png,['Diagrams'],?,Easy,multiple-choice,Macroeconomics
test_Economics_229,Suppose that consumers have a major change in their consumption/savings preferences. As a result of a serious recession they decide to consume less and save more. Which graph most accurately shows how this would affect demand and supply for borrowing money with credit cards? Note that the new curves are shown in gray.,"['<image 1>', '<image 2>', '<image 3>', '<image 4>']",?,MMMU_Economics_images/test\test_Economics_229_image_1.png;MMMU_Economics_images/test\test_Economics_229_image_2.png;MMMU_Economics_images/test\test_Economics_229_image_3.png;MMMU_Economics_images/test\test_Economics_229_image_4.png,['Plots and Charts'],?,Medium,multiple-choice,Macroeconomics
test_Economics_230,Suppose that individuals shift their intertemporal consumption-savings decisions and decide to buy more things now. Which graph most accurately shows how this would affect demand and supply for borrowing money with credit cards? Note that the new curve is shown in gray.,"['<image 1>', '<image 2>', '<image 3>', '<image 4>']",?,MMMU_Economics_images/test\test_Economics_230_image_1.png;MMMU_Economics_images/test\test_Economics_230_image_2.png;MMMU_Economics_images/test\test_Economics_230_image_3.png;MMMU_Economics_images/test\test_Economics_230_image_4.png,['Plots and Charts'],?,Hard,multiple-choice,Macroeconomics
test_Economics_231,<image 1> Determine the price elasticity of demand in the special case.,"['e = 1 (constant turnover of 9)', 'e = 0', 'e = $\\infty$']",?,MMMU_Economics_images/test\test_Economics_231_image_1.png,['Diagrams'],?,Easy,multiple-choice,Microeconomics
test_Economics_232,"Suppose you are a typical person in the U.S. economy. You pay 4 percent of your income in a state income tax and 15.3 percent of your labor earnings in federal payroll taxes (employer and employee shares combined). You also pay federal income taxes as in <image 1>. How much state income tax do you pay if you earn $20,000 a year? ","['800', '900', '1000', '1100']",?,MMMU_Economics_images/test\test_Economics_232_image_1.png,['Tables'],?,Medium,multiple-choice,Principals of Economics
test_Economics_233,How can the long-run equilibrium be achieved if wages and other production costs are flexible? <image 1>,"['Wages and other production costs fall and the SRAS curve shifts to the right.', 'Wages and other production costs rise and the SRAS curve shifts to the left.', 'Wages and other production costs rise and the SRAS curve shifts to the right.']",?,MMMU_Economics_images/test\test_Economics_233_image_1.png,['Diagrams'],?,Medium,multiple-choice,Macroeconomics
test_Economics_234,The table below describes production possibilities for Mexico and Nigeria. Each number in the table shows the number of workers needed to produce one unit of the product. <image 1> Suppose that both countries have 90 workers. What is the opportunity cost of producing Shoes in Nigeria?,"['4.50 Glasses', '3.60 Glasses', '1.20 Glasses', '0.83 Glasses']",?,MMMU_Economics_images/test\test_Economics_234_image_1.png,['Maps'],?,Easy,multiple-choice,Macroeconomics
test_Economics_235,"The following table describes the production possibilities of two cities in the country of Baseballia: <image 1> Without trade, which city has an absolute advantage in the production of white socks?","['Chicago', 'Boston', 'None of above']",?,MMMU_Economics_images/test\test_Economics_235_image_1.png,['Tables'],?,Medium,multiple-choice,Principals of Economics
test_Economics_236,A recent study found that the demand and supply schedules for Frisbees are as follows:<image 1> What are the equilibrium price of Frisbees?,"['6', '7', '8', '9']",?,MMMU_Economics_images/test\test_Economics_236_image_1.png,['Tables'],?,Medium,multiple-choice,Principals of Economics
test_Economics_237,<image 1> What happens to equilibrium price P* and equilibrium quantity Q* if the price of cocoa falls?,"['Supply rises, price falls, quantity rises', 'Supply falls, price rises, quantity rises', 'Supply rises, price falls, quantity falls']",?,MMMU_Economics_images/test\test_Economics_237_image_1.png,['Plots and Charts'],?,Medium,multiple-choice,Microeconomics
test_Economics_238,Below are the estimation results of the linear regression model testscri = $\beta $0 + $\beta $1stri + ui. We want to test the null hypothesis H0 : $\beta $1 = 0 at the significance level 5%. Calculate the t-statistic. <image 1>,"['-2.27', '-4.39', '-5.01', '-5.38']",?,MMMU_Economics_images/test\test_Economics_238_image_1.png,['Tables'],?,Medium,multiple-choice,Econometrics
test_Economics_239,"Concerning the production potentials of two countries that can manufacture both crepes and paper, as seen in <image 1>, which of the listed statements accurately represents these capabilities?","['Nation X has comparative advantage in paper production and should trade paper to Nation Y in exchange for crepes.', 'Nation X has comparative advantage in crepe production and should trade crepes to Nation Y in exchange for paper', 'Nation X has absolute advantage in paper production, and Nation Y has absolute advantage in crepe production. No trade is possible.', 'Nation Y has absolute advantage in paper production, and Nation X has absolute advantage in crepe production. No trade is possible.', 'Nation Y has comparative advantage in crepe production and should trade paper to Nation X in exchange for crepes.']",?,MMMU_Economics_images/test\test_Economics_239_image_1.png,['Tables'],?,Easy,multiple-choice,Macroeconomics
test_Economics_240,"<image 1> A new sales tax (for example $ 1 per piece) is introduced. Who bears the tax in the cases 1, 2 and 3?","['In case 1, tax is completely borne by the seller; In case 2, tax is completely borne by the buyer; In case 3, tax is borne partially by the buyer and partially by the seller.', 'In case 1, tax is completely borne by the buyer; In case 2, tax is completely borne by the seller; In case 3, tax is borne partially by the buyer and partially by the seller.', 'In case 1, tax is completely borne by the seller; In case 2, tax is completely borne by the buyer; In case 3, tax is completely borne by the buyer.']",?,MMMU_Economics_images/test\test_Economics_240_image_1.png,['Diagrams'],?,Medium,multiple-choice,Microeconomics
test_Economics_241,Calculate the marginal tax: <image 1> ,"['6000', '3200', '6400']",?,MMMU_Economics_images/test\test_Economics_241_image_1.png,['Tables'],?,Medium,multiple-choice,Macroeconomics
test_Economics_242,"The many identical residents of Whoville love drinking Zlurp. Each resident has the following willingness to pay for the tasty refreshment:<image 1>The cost of producing Zlurp is $1.50, and the competitive suppliers sell it at this price. (The supply curve is horizontal.) Mayor Grinch imposes a $1 tax on Zlurp. What is total surplus per person?","['$1', '$1.5', '$2', '$2.5']",?,MMMU_Economics_images/test\test_Economics_242_image_1.png,['Tables'],?,Medium,multiple-choice,Principals of Economics
test_Economics_243,Suppose that a typical market based in Japan consists of 200 Apples and 290 Textbooks. The table below shows data on prices for Apples and Textbooks in Japan for three years. <image 1> Assume that the base year is 2015. What is the price of the basket in 2016?,"['$41,310', '$58,220', '$57,360', '$65,730']",?,MMMU_Economics_images/test\test_Economics_243_image_1.png,['Tables'],?,Easy,multiple-choice,Macroeconomics
test_Economics_244,The graph below shows the supply and demand curves and the world price for bagels. <image 1> What is the world price?,"['2', '4', '6', '8']",?,MMMU_Economics_images/test\test_Economics_244_image_1.png,['Plots and Charts'],?,Easy,multiple-choice,Macroeconomics
test_Economics_245,For which of the following hypotheses tests above would the p-value be the same whether the sample mean is 44 or 46? <image 1>,"['I.', 'I. and IV.', 'II. and III.', 'IV.']",?,MMMU_Economics_images/test\test_Economics_245_image_1.png,['Tables'],?,Medium,multiple-choice,Econometrics
test_Economics_246,"Four roommates are planning to spend the weekend in their dorm room watching old movies, and they are debating how many to watch. Here is their willingness to pay for each film:  <image 1> If it costs $8 to rent a movie, and the roommates would rent a certain number to maximize total surplus. What will the surplus for Joel?","['7', '6', '5', '4']",?,MMMU_Economics_images/test\test_Economics_246_image_1.png,['Tables'],?,Medium,multiple-choice,Principals of Economics
test_Economics_247,The graph below shows the supply and demand curves and the world price for bagels. <image 1> What is the amount of the imports at the world price?,[],?,MMMU_Economics_images/test\test_Economics_247_image_1.png,['Plots and Charts'],?,Medium,open,Macroeconomics
test_Economics_248,Table 11.4 describes Santher's economy. <image 1> Would you expect prices to be a relatively large or small concern for this economy?,"['prices are to be a relatively large concern for this economy', 'prices are to be a relatively small concern for this economy', 'not certain']",?,MMMU_Economics_images/test\test_Economics_248_image_1.png,['Tables'],?,Easy,multiple-choice,Macroeconomics
test_Economics_249,"Referring to the provided figure, which among the listed movements can be characterized as economic expansion? <image 1>","['W to X', 'X to Y', 'W to Y', 'Z to W', 'X to Z']",?,MMMU_Economics_images/test\test_Economics_249_image_1.png,['Diagrams'],?,Medium,multiple-choice,Macroeconomics
test_Economics_250,Can an indifference curve look like that? <image 1>,"['Yes.', 'No.', 'Not certain.']",?,MMMU_Economics_images/test\test_Economics_250_image_1.png,['Plots and Charts'],?,Easy,multiple-choice,Microeconomics
test_Economics_251,Two different types of inflation are presented here: <image 1> What are the effects on rY and on unemployment? ,"['Inflation 1: rY increases. Inflation 2: rY increases. ', 'Inflation 1: rY decreases. Inflation 2: rY increases. ', 'Inflation 1: rY decreases. Inflation 2: rY decreases. ']",?,MMMU_Economics_images/test\test_Economics_251_image_1.png,['Plots and Charts'],?,Medium,multiple-choice,Macroeconomics
test_Economics_252,"The graph below shows the AD-AS diagram for Brazil. Suppose that the economy is initially in long-run equilibrium with the price level of 800 (AD1 and SRAS1). Now suppose that the federal government decreases spending. <image 1> As a result of this event, what is the new short-run price level?","['900', '500', '400', '700']",?,MMMU_Economics_images/test\test_Economics_252_image_1.png,['Plots and Charts'],?,Medium,multiple-choice,Macroeconomics
test_Economics_253,<image 1> What happens to equilibrium price P* and equilibrium quantity Q* if people become more health conscious and consume less calories?,"['Demand rises, price falls, quantity rises', 'Demand falls, price falls, quantity rises', 'Demand falls, price falls, quantity falls']",?,MMMU_Economics_images/test\test_Economics_253_image_1.png,['Plots and Charts'],?,Medium,multiple-choice,Microeconomics
test_Economics_254,"The following table describes the production possibilities of two cities in the country of Baseballia: <image 1> Without trade, what is the price of white socks (in terms of red socks) in Chicago?","['one red sock.', 'two red socks.', '1/2 red sock.', '1/4 red sock.']",?,MMMU_Economics_images/test\test_Economics_254_image_1.png,['Tables'],?,Easy,multiple-choice,Principals of Economics
test_Economics_255,The market for pizza has the following demand and supply schedules:<image 1> What is the equilibrium price in this market?,"['5', '6', '7', '8']",?,MMMU_Economics_images/test\test_Economics_255_image_1.png,['Plots and Charts'],?,Easy,multiple-choice,Principals of Economics
test_Economics_256,"Suppose that your demand schedule for DVDs is as follows: <image 1> what is your income elasticity of demand as your income increases from $10,000 to $12,000 if the price is $16","['2.11', '2.22', '2.33', '2.44']",?,MMMU_Economics_images/test\test_Economics_256_image_1.png,['Tables'],?,Easy,multiple-choice,Principals of Economics
test_Economics_257,<image 1> Which of the following is true?,"['Every indifference curve represents the same level of utility.', 'The higher we move on one indifference curve, the higher the utility.', 'Every indifference curve represents the different levels of utility.', 'The higher we move on one indifference curve, the lower the utility.']",?,MMMU_Economics_images/test\test_Economics_257_image_1.png,['Plots and Charts'],?,Medium,multiple-choice,Macroeconomics
test_Economics_258,<image 1> What happens to equilibrium price P* and equilibrium quantity Q* if both the price of cacao falls and people become more health conscious and consume less calories?,"['Price falls, quantity falls', 'Price falls, quantity rises', 'Price falls, quantity can rise or fall (or does not change)']",?,MMMU_Economics_images/test\test_Economics_258_image_1.png,['Plots and Charts'],?,Easy,multiple-choice,Microeconomics
test_Economics_259,"Suppose that the price of basketball tickets at your college is determined by market forces. Currently, the demand and supply schedules are as follows: <image 1> What are the equilibrium quantity of tickets?","['6000', '7000', '8000', '9000']",?,MMMU_Economics_images/test\test_Economics_259_image_1.png,['Tables'],?,Easy,multiple-choice,Principals of Economics
test_Economics_260,Why does the AD curve shift to the right? Mention possible reasons. <image 1>,"['Increase in C, I, G, X or decrease in M. ', 'Increase in C, I, M, X or decrease in G. ', 'Increase in C, M, G, X or decrease in I. ']",?,MMMU_Economics_images/test\test_Economics_260_image_1.png,['Diagrams'],?,Easy,multiple-choice,Macroeconomics
test_Economics_261,"There are three industrial firms in Happy Valley. <image 1> The government wants to reduce pollution to 120 units, so it gives each firm 40 tradable pollution permits. What is the total cost of pollution reduction in this situation?",[],?,MMMU_Economics_images/test\test_Economics_261_image_1.png,['Tables'],?,Hard,open,Principals of Economics
