id,question,options,explanation,image_paths,img_type,answer,topic_difficulty,question_type,subfield
test_Accounting_278,"Materials are added at the beginning of a production process, and ending work in process inventory is 30% complete with respect to conversion costs. <image 1> What is the cost of ending inventory?","['$23,758', '$24,758', '$26,758', '$25,758']",?,MMMU_Accounting_images/test\test_Accounting_278_image_1.png,['Diagrams'],?,Medium,multiple-choice,Managerial Accounting
test_Accounting_279,"<image 1> Hicks Products produces and sells patio furniture through a national dealership network. They purchase raw materials from a variety of suppliers and all manufacturing, and assembly work is performed at their plant outside of Cleveland, Ohio. They recorded these costs for the year ending December 31, 2017. What is the net income?","['$3,100,000', '$2,616,000', '$2,474,000', '$484,000']",?,MMMU_Accounting_images/test\test_Accounting_279_image_1.png,['Tables'],?,Medium,multiple-choice,Managerial Accounting
test_Accounting_280,"Salvador Manufacturing builds and sells snowboards, skis and poles. The sales price and variable cost for each follows: <image 1> Their sales mix is reflected in the ratio 7:3:2. If annual fixed costs shared by the three products are $196,200, how many units of each product will need to be sold in order for Salvador to break even?","['840 units of Snowboards, 360 units of Skis, and 240 units of Poles', '820 units of Snowboards, 360 units of Skis, and 245 units of Poles', '820 units of Snowboards, 370 units of Skis, and 240 units of Poles', '840 units of Snowboards, 370 units of Skis, and 245 units of Poles']",?,MMMU_Accounting_images/test\test_Accounting_280_image_1.png,['Tables'],?,Medium,multiple-choice,Managerial Accounting
test_Accounting_281,"Consider the two (excess return) index-model regression results for stocks A and B. The risk-free rate over the period was 6%, and the market's average return was 14%. Performance is measured using an index model regression on excess returns. <image 1> Calculate the Treynor measure","['(1) 8.833 (2)10.500', '(1) 7.917 (2)9.688', '(1) 8.437 (2)9.923']",?,MMMU_Accounting_images/test\test_Accounting_281_image_1.png,['Tables'],?,Medium,multiple-choice,Investment
test_Accounting_282,"Steinway's records show their work in process inventory had a beginning balance of $3,000 and an ending balance of $3,500. How much overhead was applied if the records also show the following: <image 1>","['$700', '$800', '$900', '$1000']",?,MMMU_Accounting_images/test\test_Accounting_282_image_1.png,['Tables'],?,Easy,multiple-choice,Managerial Accounting
test_Accounting_283,"On the basis of the utility formula above, which investment would you select if you were risk neutral? <image 1>","['1', '2', '3', '4']",?,MMMU_Accounting_images/test\test_Accounting_283_image_1.png,['Tables'],?,Medium,multiple-choice,Investment
test_Accounting_284,"Salvador Manufacturing builds and sells snowboards, skis and poles. The sales price and variable cost for each are shown: <image 1> Their sales mix is reflected in the ratio 7:3:2. What is the overall unit contribution margin for Salvador with their current product mix?","['$3,540', '$1,190', '$1,905', '$1,635']",?,MMMU_Accounting_images/test\test_Accounting_284_image_1.png,['Tables'],?,Easy,multiple-choice,Managerial Accounting
test_Accounting_285,"Prices of zero-coupon bonds reveal the following pattern of forward rates: <image 1> In addition to the zero-coupon bond, investors also may purchase a 3-year bond making annual payments of $60 with par value $1,000. What is the yield to maturity of the coupon bond?","['6.33%', '6.92%', '6.60%']",?,MMMU_Accounting_images/test\test_Accounting_285_image_1.png,['Tables'],?,Hard,multiple-choice,Investment
test_Accounting_286,Find the EAR in each of the following cases:<image 1>,"['6.87%, 13.13%, 10.29%, 8.76%', '6.03%; 12.79%; 9.43%; 8.25%', '6.92%; 13.27%; 10.94%; 9.03%']",?,MMMU_Accounting_images/test\test_Accounting_286_image_1.png,['Tables'],?,Medium,multiple-choice,Financial Accounting
test_Accounting_287,"Assume accounts have normal balances, what is the balance of the account? <image 1> Adjustments needed: Remaining unpaid Salaries due to employees at the end of the period, $0; Accrued Interest Payable at the end of the period, $7,700.","['$163,500', '$124,600', '$171,550', '$170,700']",?,MMMU_Accounting_images/test\test_Accounting_287_image_1.png,['Tables'],?,Medium,multiple-choice,Financial Accounting
test_Accounting_288,"Production information shows these costs and units for the smoothing department in August. <image 1> What is the value of the value of the WIP inventory at the end of the month, assuming conversion costs are 30% complete?","['$46,899', '$47,899', '$48,899', '$49,899']",?,MMMU_Accounting_images/test\test_Accounting_288_image_1.png,['Tables'],?,Hard,multiple-choice,Managerial Accounting
test_Accounting_289,"This morning you agreed to buy a one-year Treasury bond in six months. The bond has a face value of $1,000. Use the spot interest rates listed here to answer the following questions:<image 1> Suppose shortly after you purchased the forward contract all rates increased by 30 basis points. For example, the six-month rate increased from 3.61 percent to 3.91 percent. What is the price of a forward contract otherwise identical to yours given these changes?","['$947.02', '$929.03', '$937.44']",?,MMMU_Accounting_images/test\test_Accounting_289_image_1.png,['Tables'],?,Hard,multiple-choice,Financial Accounting
test_Accounting_290,"Marshall & Company produces a single product and recently calculated their break-even point as shown. <image 1> What would Marshall's target margin of safety be in units and dollars if they required a $14,000 margin of safety?","['200 units and $17,500', '100 units and $17,500', '200 units and $54,997', '100 units and $54,997']",?,MMMU_Accounting_images/test\test_Accounting_290_image_1.png,['Tables'],?,Medium,multiple-choice,Managerial Accounting
test_Accounting_291,"<image 1> Sanchez & Vukmin, LLP, is a full-service accounting firm located near Chicago, Illinois. Last year, Sanchez provided tax preparation services to 500 clients. Total fixed costs were $265,000 with total variable costs of $180,000. Based on this information, what is the total cost per client?","['$880', '$890', '$900', '$950']",?,MMMU_Accounting_images/test\test_Accounting_291_image_1.png,['Tables'],?,Easy,multiple-choice,Managerial Accounting
test_Accounting_292,You are asked to compare two options with parameters as given. The risk-free interest rate should be assumed to be 6%. Assume the stocks on which these options are written pay no dividends. <image 1> Which put option is written on the stock with the lower price?,"['A', 'B', 'Not enough information']",?,MMMU_Accounting_images/test\test_Accounting_292_image_1.png,['Tables'],?,Easy,multiple-choice,Investment
test_Accounting_293,Probabilities for three states of the economy and probabilities for the returns on a particular stock in each state are shown in the table below. <image 1> What is the probability that the economy will be neutral and the stock will experience poor performance?,"['15.0%', '13.3%', '14.7%']",?,MMMU_Accounting_images/test\test_Accounting_293_image_1.png,['Tables'],?,Easy,multiple-choice,Investment
test_Accounting_294,Use the DuPont system and the following data to find return on equity.<image 1> ,"['23.1%', '24.2%', '26.0%']",?,MMMU_Accounting_images/test\test_Accounting_294_image_1.png,['Tables'],?,Medium,multiple-choice,Investment
test_Accounting_295,Gumbo Company had the following transactions during the month of December. What was the December 1 cash balance? <image 1>,"['$6,540', '$8,305', '$5,705', '$8,670']",?,MMMU_Accounting_images/test\test_Accounting_295_image_1.png,['Tables'],?,Easy,multiple-choice,Financial Accounting
test_Accounting_296,"<image 1> Sanchez & Vukmin, LLP, is a full-service accounting firm located near Chicago, Illinois. Last year, Sanchez provided tax preparation services to 500 clients. Total fixed costs were $265,000 with total variable costs of $180,000. Based on this information, what is the total costs for 500 clients?","['$444,000', '$445,000', '$446,000', '$447,000']",?,MMMU_Accounting_images/test\test_Accounting_296_image_1.png,['Tables'],?,Medium,multiple-choice,Managerial Accounting
test_Accounting_297,"West Island distributes a single product. The company's sales and expenses for the month of June are shown. <image 1> If West Island wants to earn a profit of $21,000, how many units would they have to sell?","['800', '900', '1000', '1100']",?,MMMU_Accounting_images/test\test_Accounting_297_image_1.png,['Tables'],?,Easy,multiple-choice,Managerial Accounting
test_Accounting_298,"Rene Michaels, CFA, plans to invest $1 million in U.S. government cash equivalents for the next 90 days. Michaels's client has authorized her to use non-U.S. government cash equivalents, but only if the currency risk is hedged to U.S. dollars by using forward currency contracts. <image 1> Calculate the U.S. dollar value of the hedged investment at the end of 90 days for each of the two cash equivalents in the table below. ","['Japanese: $1,015,793 ;Swiss : $1,015,643', 'Japanese: $1147,260 ;Swiss : $1,164,510', 'Japanese: $1,203,447 ;Swiss : $1,093,725']",?,MMMU_Accounting_images/test\test_Accounting_298_image_1.png,['Tables'],?,Medium,multiple-choice,Investment
test_Accounting_299,"Let us proceed to the finished goods, what is the ending finished goods inventory? <image 1>","['$2,214', '$3,214', '$4,214', '$5,214']",?,MMMU_Accounting_images/test\test_Accounting_299_image_1.png,['Tables'],?,Medium,multiple-choice,Managerial Accounting
test_Accounting_300,"Prices of zero-coupon bonds reveal the following pattern of forward rates: <image 1> In addition to the zero-coupon bond, investors also may purchase a 3-year bond making annual payments of $60 with par value $1,000. If you forecast that the yield curve in 1 year will be flat at 7%, what is your forecast for the expected rate of return on the coupon bond for the 1-year holding period?","['5.61%', '5.88%', '6.02%']",?,MMMU_Accounting_images/test\test_Accounting_300_image_1.png,['Tables'],?,Hard,multiple-choice,Investment
test_Accounting_301,"Consider the following premerger information about a bidding firm (Firm B) and a target firm (Firm T). Assume that both firms have no debt outstanding.<image 1> Firm B has estimated that the value of the synergistic benefits from acquiring Firm T is $12,600. If Firm T is willing to be acquired for $24 per share in cash, what is the NPV of the merger?","['$3,400', '$9,200', '$2,400']",?,MMMU_Accounting_images/test\test_Accounting_301_image_1.png,['Tables'],?,Easy,multiple-choice,Financial Accounting
test_Accounting_302,"On the basis of the utility formula above, which investment would you select if you were risk averse with A= 4? <image 1> ","['1', '2', '3', '4']",?,MMMU_Accounting_images/test\test_Accounting_302_image_1.png,['Tables'],?,Medium,multiple-choice,Investment
test_Accounting_303,"You are a consultant to a large manufacturing orporation that is considering a project with thefollowing net after-tax cash flows (in millions of dollars ): <image 1> The project's beta is 1.8. Assuming that rf = 8% and E(rM) = 16%, what is the net presentvalue of the project?",[],?,MMMU_Accounting_images/test\test_Accounting_303_image_1.png,['Tables'],?,Medium,open,Investment
test_Accounting_304,"Determine the amount of cash expended for Insurance Premiums during the month, based on the entries in the following accounts (assume 0 beginning balances). <image 1>","['$22,000', '$31,000', '$21,000', '$9,000']",?,MMMU_Accounting_images/test\test_Accounting_304_image_1.png,['Tables'],?,Medium,multiple-choice,Financial Accounting
test_Accounting_305,"Consider the two (excess return) index-model regression results for stocks A and B. The risk-free rate over the period was 6%, and the market's average return was 14%. Performance is measured using an index model regression on excess returns. <image 1> Which stock is the best choice when this is one of many stocks that the investor is analyzing to form an actively managed stock portfolio?","['A', 'B']",?,MMMU_Accounting_images/test\test_Accounting_305_image_1.png,['Tables'],?,Medium,multiple-choice,Investment
test_Accounting_306,"Assuming the following account balance changes for the period, what is the missing value? <image 1>","['$82,000', '$76,000', '$85,000', '$59,000']",?,MMMU_Accounting_images/test\test_Accounting_306_image_1.png,['Tables'],?,Medium,multiple-choice,Financial Accounting
test_Accounting_307,"Here are data on three hedge funds. Each fund charges its investors an incentive fee of 20% of total returns. Suppose initially that a fund of funds (FF) manager buys equal amounts of each of these funds, and also charges its investors a 20% incentive fee. For simplicity, assume also that management fees other than incentive fees are zero for all funds. <image 1> Compute the rate of return after incentive fees to an investor in the fund of funds.","['11.2%', '11.9%', '12.8%']",?,MMMU_Accounting_images/test\test_Accounting_307_image_1.png,['Tables'],?,Medium,multiple-choice,Investment
test_Accounting_308,"From the following Company A adjusted trial balance, what is the retained earnings to be reported? <image 1>","['$56,100', '$55,000', '$55,100', '$56,000']",?,MMMU_Accounting_images/test\test_Accounting_308_image_1.png,['Tables'],?,Medium,multiple-choice,Financial Accounting
test_Accounting_309,The following three stocks are available in the market: <image 1> Suppose the return on the market is 15 percent and there are no unsystematic surprises in the returns. What is the return on the portfolio?,"['13.84%', '12.93%', '13.46%']",?,MMMU_Accounting_images/test\test_Accounting_309_image_1.png,['Tables'],?,Easy,multiple-choice,Financial Accounting
test_Accounting_310,Each situation below relates to an independent company's owners' equity. <image 1> What is the missing value of company 3?,"['$47,200', '$45,500', '$48,200', '$44,200']",?,MMMU_Accounting_images/test\test_Accounting_310_image_1.png,['Tables'],?,Medium,multiple-choice,Financial Accounting
test_Accounting_311,Consider the following financial statement information for the Rivers Corporation:<image 1> Calculate the operating cycles. ,"['40.18 days', '63.08days', '49.23days']",?,MMMU_Accounting_images/test\test_Accounting_311_image_1.png,['Tables'],?,Easy,multiple-choice,Financial Accounting
test_Accounting_312,"Job cost sheets show the following information: <image 1> What are the balances in the work in process inventory, finished goods inventory, and cost of goods sold for March?","['2,500 4,838 0', '3,409 6,950 4,838', '5,728 3,700 3,250', '5,728 3,409 2,500']",?,MMMU_Accounting_images/test\test_Accounting_312_image_1.png,['Tables'],?,Medium,multiple-choice,Managerial Accounting
test_Accounting_313,"<image 1> Hicks Products produces and sells patio furniture through a national dealership network. They purchase raw materials from a variety of suppliers and all manufacturing, and assembly work is performed at their plant outside of Cleveland, Ohio. They recorded these costs for the year ending December 31, 2017. What is the total expense?","['$3,100,000', '$2,616,000', '$2,474,000', '$484,000']",?,MMMU_Accounting_images/test\test_Accounting_313_image_1.png,['Tables'],?,Easy,multiple-choice,Managerial Accounting
test_Accounting_314,"An All-Pro defensive lineman is in contract negotiations.The team has offered the following salary structure:<image 1>All salaries are to be paid in a lump sum. The player has asked you as his agent to renegotiate the terms. He wants a $10 million signing bonus payable today and a contract value increase of $2,700,000. He also wants an equal salary paid every three months, with the first paycheck three months from now. If the interest rate is 5.7 percent compounded daily, what is the amount of his quarterly check? Assume 365 days a year.","['$1,390,909.66', '$1,250,311.43', '$1,378,260.79']",?,MMMU_Accounting_images/test\test_Accounting_314_image_1.png,['Tables'],?,Medium,multiple-choice,Financial Accounting
test_Accounting_315,"From the following Company A adjusted trial balance, what is the retained earnings to be reported? <image 1>","['$16,200', '$17,200', '$18,200', '$19,200']",?,MMMU_Accounting_images/test\test_Accounting_315_image_1.png,['Tables'],?,Medium,multiple-choice,Financial Accounting
test_Accounting_316,"Assume Stocks A and B have the following characteristics:<image 1> The covariance between the returns on the two stocks is .001.Suppose an investor holds a portfolio consisting of only Stock A and Stock B. Find the portfolio weights, X A and XB, such that the variance of her portfolio is minimized. (Hint: Remember that the sum of the two weights must equal 1.)","['XA = .7804', 'XA = .6235', 'XA = .1032']",?,MMMU_Accounting_images/test\test_Accounting_316_image_1.png,['Tables'],?,Medium,multiple-choice,Financial Accounting
test_Accounting_317,"<image 1> Tom West is a land surveyor who operates a small surveying company, performing surveys for both residential and commercial clients. He has a staff of surveyors and engineers who are employed by the firm. For the year ending December 31, 2017, he reported these income and expenses. What is the total expense?","['$540,000', '$541,000', '$542,000', '$543,000']",?,MMMU_Accounting_images/test\test_Accounting_317_image_1.png,['Tables'],?,Medium,multiple-choice,Managerial Accounting
test_Accounting_318,West Island distributes a single product. The company's sales and expenses for the month of June are shown. <image 1> What is the break-even point in units sold and dollar sales?,"['500 units and $89,993.57', '500 units and $90,993.57', '600 units and $89,993.57', '600 units and $90,993.57']",?,MMMU_Accounting_images/test\test_Accounting_318_image_1.png,['Tables'],?,Medium,multiple-choice,Managerial Accounting
test_Accounting_319,"<image 1> Puzzles, Pranks & Games is a retail business selling children's toys and games as well as a wide selection of jigsaw puzzles and accessories. They purchase their inventory from local and national wholesale suppliers. For the year ending December 31, 2017, they reported these revenues and expenses. What is the net income?","['$415,000', '$307,000', '$108,000', '$98,000']",?,MMMU_Accounting_images/test\test_Accounting_319_image_1.png,['Tables'],?,Medium,multiple-choice,Managerial Accounting
test_Accounting_320,Job order cost sheets show the following costs assigned to each job: <image 1> The company assigns overhead at twice the direct labor cost. What is the total cost for each job?,"['the total manufacturing cost of Job 131 is $11,544, $142,588 for Job 132, and $8,312 for Job 133', 'the total manufacturing cost of Job 131 is $10,544, $142,588 for Job 132, and $8,412 for Job 133', 'the total manufacturing cost of Job 131 is $11,544, $152,588 for Job 132, and $8,412 for Job 133', 'the total manufacturing cost of Job 131 is $10,544, $152,588 for Job 132, and $8,312 for Job 133']",?,MMMU_Accounting_images/test\test_Accounting_320_image_1.png,['Tables'],?,Easy,multiple-choice,Managerial Accounting
test_Accounting_321,JJ Manufacturing builds and sells switch harnesses for glove boxes. The sales price and variable cost for each follows: <image 1> Their sales mix is reflected in the ratio 4:4:1. What is the overall unit contribution margin for JJ Manufacturing with their current product mix?,"['$580', '$314', '$266', '$276']",?,MMMU_Accounting_images/test\test_Accounting_321_image_1.png,['Tables'],?,Easy,multiple-choice,Managerial Accounting
test_Accounting_322,The spot rates of interest for five U.S. Treasury Securities are shown in the following exhibit. Assume all securities pay interest annually.<image 1> Compute the 2-year implied forward rate for a deferred loan beginning in 3 years.,"['6.07%', '6.44%', '6.81%']",?,MMMU_Accounting_images/test\test_Accounting_322_image_1.png,['Tables'],?,Medium,multiple-choice,Investment
test_Accounting_323,"A pension fund manager is considering three mutual funds. The first is a stock fund, the second is a long-term government and corporate bond fund, and the third is a T-bill money  market fund that yields a rate of 8%. The probability distribution of the risky funds is as follows:<image 1>The correlation between the fund returns is .10. If the investment proportions are in the minimum-variance portfolio of the two risky funds, what is the expected value and standard deviation of its rate of return?","['(1)13.72% ; (2) 15.66%', '(1)13.39% ; (2) 14.18%', '(1)13.39% ; (2) 13.92%']",?,MMMU_Accounting_images/test\test_Accounting_323_image_1.png,['Tables'],?,Hard,multiple-choice,Investment
test_Accounting_324,"Waskowski Company sells three products (A, B, and C) with a sales mix of 3:2:1. Unit sales price are shown. What is the sales price per composite unit? <image 1> ","['$17.00', '$25.00', '$35.00', '$20.00']",?,MMMU_Accounting_images/test\test_Accounting_324_image_1.png,['Tables'],?,Medium,multiple-choice,Managerial Accounting
test_Accounting_325,"The composition of the Fingroup Fund portfolio is as follows: <image 1> The fund has not borrowed any funds, but its accrued management fee with the portfolio manager currently totals $30,000. There are 4 million shares outstanding. What is the net asset value of the fund?",[],?,MMMU_Accounting_images/test\test_Accounting_325_image_1.png,['Tables'],?,Easy,open,Investment
test_Accounting_326,"The following data show the units in beginning work in process inventory, the number of units started, the number of units transferred, and the percent completion of the ending work in process for conversion. Given that materials are added at the beginning of the process, what are the equivalent units for material costs for each quarter using the weighted-average method? Assume that the quarters are independent.<image 1>","['132,625', '134,485', '135,332', '132,685']",?,MMMU_Accounting_images/test\test_Accounting_326_image_1.png,['Plots and Charts'],?,Easy,multiple-choice,Managerial Accounting
test_Accounting_327,"Consider the following limit-order book of a specialist. The last trade in the stock occurred at a price of $50. <image 1> If you were the specialist, would you want to increase or decrease your inventory of this stock?","['increase', 'decrease', 'neither A nor B']",?,MMMU_Accounting_images/test\test_Accounting_327_image_1.png,['Tables'],?,Easy,multiple-choice,Investment
test_Accounting_328,A company's individual job sheets show these costs: <image 1> Overhead is applied at 1.25 times the direct labor cost. Apply overhead to each of the jobs.,"['the manufacturing overhead applied for Job 131 is $2,781.25, $3,222.50 for Job 132, and $3,592.50 for Job 133', 'the manufacturing overhead applied for Job 131 is $2,781.25, $3,122.50 for Job 132, and $3,692.50 for Job 133', 'the manufacturing overhead applied for Job 131 is $2,981.25, $3,222.50 for Job 132, and $3,692.50 for Job 133', 'the manufacturing overhead applied for Job 131 is $2,981.25, $3,122.50 for Job 132, and $3,592.50 for Job 133']",?,MMMU_Accounting_images/test\test_Accounting_328_image_1.png,['Tables'],?,Medium,multiple-choice,Managerial Accounting
test_Accounting_329,You are asked to compare two options with parameters as given. The risk-free interest rate should be assumed to be 6%. Assume the stocks on which these options are written pay no dividends. <image 1> which call option must have the lower time to expiration? ,"['A', 'B', 'Not enough information']",?,MMMU_Accounting_images/test\test_Accounting_329_image_1.png,['Tables'],?,Medium,multiple-choice,Investment
test_Accounting_330,"On May 30, 2008, Janice Kerr is considering one of the newly issued 10-year AAA corporate bonds shown in the following exhibit. <image 1>Should Kerr prefer the Colina over the Sentinal bond when rates are expected to rise?","[' Colina is better', 'the Sentinal bond is better']",?,MMMU_Accounting_images/test\test_Accounting_330_image_1.png,['Tables'],?,Easy,multiple-choice,Investment
test_Accounting_331,Turn back to Figure 2.9 and look at the Intel options. Suppose you buy a November expiration call option with exercise price $21.  Suppose the stock price in November is $21.75 Will you exercise your call? <image 1>,"['Yes', 'No']",?,MMMU_Accounting_images/test\test_Accounting_331_image_1.png,['Tables'],?,Medium,multiple-choice,Investment
test_Accounting_332,"The cost data for BC Billing Solutions for the year 2020 is as follows: <image 1> Predict the overtime wages if 9,000 invoices are processed.","['$5,240', '$5,340', '$5,440', '$5,540']",?,MMMU_Accounting_images/test\test_Accounting_332_image_1.png,['Tables'],?,Medium,multiple-choice,Managerial Accounting
test_Accounting_333,The following information is taken from the records of Rosebloom Flowers for the year 2019. <image 1> Calculate net income or net loss for January.,"['$15,265', '$48,786', '$13,261', '$12,361']",?,MMMU_Accounting_images/test\test_Accounting_333_image_1.png,['Tables'],?,Easy,multiple-choice,Financial Accounting
test_Accounting_334,"Manatoah Manufacturing produces 3 models of window air conditioners: model 101, model 201, and model 301. The sales price and variable costs for these three models are as follows: <image 1> The current product mix is 4:3:2. The three models share total fixed costs of $430,000. Calculate Manatoah's break-even point in both dollars and units.","['$1,280,021.95 and 500 composite units', '$1,180,021.95 and 500 composite units', '$1,280,021.95 and 400 composite units', '$1,180,021.95 and 400 composite units']",?,MMMU_Accounting_images/test\test_Accounting_334_image_1.png,['Tables'],?,Easy,multiple-choice,Managerial Accounting
test_Accounting_335,"<image 1> Sanchez & Vukmin, LLP, is a full-service accounting firm located near Chicago, Illinois. Last year, Sanchez provided tax preparation services to 500 clients. Total fixed costs were $265,000 with total variable costs of $180,000. Based on this information, what is the variable costs per 800 clients?","['$712,000', '$632,000', '$288,000', '$424,000']",?,MMMU_Accounting_images/test\test_Accounting_335_image_1.png,['Tables'],?,Medium,multiple-choice,Managerial Accounting
test_Accounting_336,Suppose a factor model is appropriate to describe the returns on a stock. The current expected return on the stock is 10.5 percent. Information about those factors is presented in the following chart:<image 1> The firm announced that its market share had unexpectedly increased from 11 percent to 15 percent. Investors know from past experience that the stock return will increase by .58 percent for every 1 percent increase in its market share. What is the unsystematic risk of the stock?,"['8.70%', '2.32%', '6.38%']",?,MMMU_Accounting_images/test\test_Accounting_336_image_1.png,['Tables'],?,Medium,multiple-choice,Financial Accounting
test_Accounting_337,Provide the missing amounts of the accounting equation for each of the following companies. <image 1>,"['Gianni:$75,000;Forest:$380,000', 'Gianni:$74,000;Forest:$380,000', 'Gianni:$73,550;Forest:$382,100', 'Gianni:$73,550;Forest:$382,100']",?,MMMU_Accounting_images/test\test_Accounting_337_image_1.png,['Tables'],?,Medium,multiple-choice,Financial Accounting
test_Accounting_338,"Sandra Kapple presents Maria VanHusen with a description, given in the following table, of the bond portfolio held by the Star Hospital Pension Plan. All securities in the bond portfolio are noncallable U.S. Treasury securities.<image 1> Calculate the effective duration of the total bond portfolio. ","['8.15', '8.33', '8.79']",?,MMMU_Accounting_images/test\test_Accounting_338_image_1.png,['Tables'],?,Medium,multiple-choice,Investment
test_Accounting_339,"A global equity manager is assigned to select stocks from a universe of large stocks throughout the world. The manager will be evaluated by comparing her returns to the return on the MSCI World Market Portfolio, but she is free to hold stocks from various countries in whatever proportions she finds desirable. Results for a given month are contained in the following table: <image 1> Calculate the total value added of all the manager's decisions this period.","['-1.44%', '-1.30%', '-1.37%']",?,MMMU_Accounting_images/test\test_Accounting_339_image_1.png,['Tables'],?,Medium,multiple-choice,Investment
test_Accounting_340,Fill in the missing amounts for Company B. (from top to bottom) Each case is independent of the others. Assume that only one product is being sold by each company. <image 1>,"['200,$2,000', '300,$3,000', '400,$4,000', '500,$5,000']",?,MMMU_Accounting_images/test\test_Accounting_340_image_1.png,['Tables'],?,Hard,multiple-choice,Managerial Accounting
test_Accounting_341,The spot rates of interest for five U.S. Treasury Securities are shown in the following exhibit. Assume all securities pay interest annually.<image 1> Compute the price of a 5-year annual-pay Treasury security with a coupon rate of 9% by using the information in the exhibit.,"['$974.3', '$987.1', '$991.0']",?,MMMU_Accounting_images/test\test_Accounting_341_image_1.png,['Tables'],?,Easy,multiple-choice,Investment
test_Accounting_342,"Manatoah Manufacturing produces 3 models of window air conditioners: model 101, model 201, and model 301. The sales price and variable costs for these three models are as follows: <image 1> The current product mix is 4:3:2. The three models share total fixed costs of $430,000. What is the contribution margin per composite unit?","['$1,075', '$1,875', '$1,950', '$1,275']",?,MMMU_Accounting_images/test\test_Accounting_342_image_1.png,['Tables'],?,Easy,multiple-choice,Managerial Accounting
test_Accounting_343,"Assume accounts have normal balances, what is the balance of the account? <image 1> Adjustments needed: Salaries due to employees, but unpaid at the end of the period, $2,000; Insurance still unexpired at end of the period, $12,000.","['$169,865', '$170,210', '$139,150', '$148,365']",?,MMMU_Accounting_images/test\test_Accounting_343_image_1.png,['Tables'],?,Medium,multiple-choice,Financial Accounting
test_Accounting_344,Blue Steel Community Bank has the following market value balance sheet:<image 1> What is the duration of the assets?,"['4.51 years', '3.79 years', '4.62 years']",?,MMMU_Accounting_images/test\test_Accounting_344_image_1.png,['Tables'],?,Hard,multiple-choice,Financial Accounting
test_Accounting_345,"A company has the following information relating to its production costs: <image 1> Compute the actual and applied overhead using the company's predetermined overhead rate of $23.92 per machine hour. Was the overhead overapplied or underapplied, and by how much?","['overhead by $700', 'overapplied by $700', 'underapplied by $700', 'underapplied by $600']",?,MMMU_Accounting_images/test\test_Accounting_345_image_1.png,['Tables'],?,Medium,multiple-choice,Managerial Accounting
test_Accounting_346,"Turn to the S&P 500 contract in Figure 22.1 . <image 1>If the margin requirement is 10% of the futures price times the multiplier of $250, how much must you deposit with your broker to trade the March maturity contract?","['$263,449', '$277,150', '$270,905']",?,MMMU_Accounting_images/test\test_Accounting_346_image_1.png,['Screenshots'],?,Easy,multiple-choice,Investment
test_Accounting_347,"Let us focus on the raw materials, what is the materials used in production? <image 1>","['$1,454', '$1,554', '$1,654', '$1,754']",?,MMMU_Accounting_images/test\test_Accounting_347_image_1.png,['Plots and Charts'],?,Easy,multiple-choice,Managerial Accounting
test_Accounting_348,"Freeman Furnishings has summarized its data as shown: <image 1> Compute the cost of goods manufactured, assuming that the overhead is allocated based on direct labor hours.","['$655,375', '$665,375', '$675,375', '$685,375']",?,MMMU_Accounting_images/test\test_Accounting_348_image_1.png,['Tables'],?,Easy,multiple-choice,Managerial Accounting
test_Accounting_349,Fill in the missing amounts for Company C. (from top to bottom) Each case is independent of the others. Assume that only one product is being sold by each company. <image 1>,"['200,$15,000', '300,$15,000', '200,$14,000', '300,$14,000']",?,MMMU_Accounting_images/test\test_Accounting_349_image_1.png,['Tables'],?,Hard,multiple-choice,Managerial Accounting
test_Accounting_350,"A global equity manager is assigned to select stocks from a universe of large stocks throughout the world. The manager will be evaluated by comparing her returns to the return on the MSCI World Market Portfolio, but she is free to hold stocks from various countries in whatever proportions she finds desirable. Results for a given month are contained in the following table: <image 1> Calculate the value added from her stock selection ability within countries. ","['-0.6%', '-0.7%', '-0.8%']",?,MMMU_Accounting_images/test\test_Accounting_350_image_1.png,['Tables'],?,Medium,multiple-choice,Investment
test_Accounting_351,"Assuming the following account balance changes for the period, what is the missing value? <image 1>","['$44,670', '$45,350', '$45,500', '$46,350']",?,MMMU_Accounting_images/test\test_Accounting_351_image_1.png,['Tables'],?,Medium,multiple-choice,Financial Accounting
test_Accounting_352,"The following data show the units in beginning work in process inventory, the number of units started, the number of units transferred, and the percent completion of the ending work in process for conversion. Given that materials are added at the beginning of the process, what are the equivalent units for material costs for each quarter using the weighted-average method? Assume that the quarters are independent. <image 1>","['135,332', '132,336', '134,485', '133,455']",?,MMMU_Accounting_images/test\test_Accounting_352_image_1.png,['Tables'],?,Easy,multiple-choice,Managerial Accounting
test_Accounting_353,"Rex Industries has two products. They manufactured 12,539 units of product A and 8,254 units of product B. The data are: <image 1> What is the activity rate for pool 1?","['$96.14', '$30.60', '$3.75', '$67.60']",?,MMMU_Accounting_images/test\test_Accounting_353_image_1.png,['Tables'],?,Easy,multiple-choice,Managerial Accounting
test_Accounting_354,"The balance sheet for Levy Corp. is shown here in market value terms. <image 1>There are 14,000 shares of stock outstanding.The company has declared a dividend of $1.60 per share. The stock goes ex dividend tomorrow. Ignoring any tax effects, what is the stock selling for today? What will it sell for tomorrow? ","['(1)33.60; (2)31.60', '(1)36.21; (2)34.61', '(1)34.75; (2)32.55']",?,MMMU_Accounting_images/test\test_Accounting_354_image_1.png,['Tables'],?,Medium,multiple-choice,Financial Accounting
